Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"BUNDELKHAND MEDICAL
COLLEGE, SAGAR",MBBS,All India,EWS,17090,17639,2
Mop Up,"BUNDELKHAND MEDICAL
COLLEGE, SAGAR",MBBS,All India,OBC,17149,17149,1
Mop Up,"BUNDELKHAND MEDICAL
COLLEGE, SAGAR",MBBS,All India,Open,15368,17001,5
Mop Up,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,All India,Open,11908,11908,1
Mop Up,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,All India,SC,80544,90141,3
Mop Up,"BV Deemed Uni. Med. College
and Hos., Sangli",MBBS,Deemed/Paid Seats Quota,Open,92397,464946,25
Mop Up,"BV Deemed Uni. Med. College
and Hos., Sangli",MBBS,Non-Resident Indian,Open,473135,691386,5
Mop Up,"BVDU Dental College and
Hospital, Navi Mumbai",BDS,Deemed/Paid Seats Quota,Open,116633,897800,16
Mop Up,"BVDU Dental College and
Hospital, Sangli",BDS,Deemed/Paid Seats Quota,Open,310112,823824,17
Mop Up,"Bangalore Medical College and
Research Institute",MBBS,All India,EWS,6893,6893,1
Mop Up,"Bangalore Medical College and
Research Institute",MBBS,All India,OBC,8930,8930,1
Mop Up,"Bangalore Medical College and
Research Institute",MBBS,All India,Open,3628,3628,1
Mop Up,"Bharati Vidyapeeth DU Medical
College",MBBS,Deemed/Paid Seats Quota,Open,46238,46238,1
Mop Up,"Bharati Vidyapeeth DU Medical
College",MBBS,Non-Resident Indian,Open,246315,711504,18
Mop Up,"Bhima Bhoi Medical College and
Hospital , Balangir",MBBS,All India,OBC,18653,18706,2
Mop Up,"Burdwan Dental College &
Hospital, Burdwan",BDS,All India,EWS,25144,30898,2
Mop Up,"Burdwan Dental College &
Hospital, Burdwan",BDS,All India,OBC,26234,27411,4
Mop Up,"Burdwan Dental College &
Hospital, Burdwan",BDS,All India,Open,21105,23995,7
Mop Up,"Burdwan Dental College &
Hospital, Burdwan",BDS,All India,SC,114272,118345,2
Mop Up,"Burdwan Dental College &
Hospital, Burdwan",BDS,All India,ST,135740,150783,2
Mop Up,"C. Institute of Medical Sciences,
Chamarajanagar",MBBS,All India,EWS,19339,19339,1
Mop Up,"C. Institute of Medical Sciences,
Chamarajanagar",MBBS,All India,OBC PwD,700801,700801,1
Mop Up,"C. Institute of Medical Sciences,
Chamarajanagar",MBBS,All India,Open,16111,18663,3
Mop Up,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,All India,EWS,11836,12415,2
