Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
BDS Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District",BDS,All India,EWS,173796,173796,1
BDS Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District",BDS,All India,OBC,163883,163883,1
BDS Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District",BDS,All India,Open,118141,136843,3
BDS Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District",BDS,All India,SC,279381,279381,1
BDS Stray,"Dental Institue, RIMS, Ranchi,Dental Institute, Rajendra Institute of Medical Sciences,
Bariatu,Ranchi",BDS,All India,EWS,70793,70793,1
BDS Stray,"Dental Institue, RIMS, Ranchi,Dental Institute, Rajendra Institute of Medical Sciences,
Bariatu,Ranchi",BDS,All India,OBC,144474,155096,2
BDS Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT),
110085",BDS,All India,SC,232779,232779,1
BDS Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT),
110085",BDS,"IP University
Quota",EWS,105875,105875,1
BDS Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT),
110085",BDS,"IP University
Quota",OBC,127811,192887,3
BDS Stray,"ESIC Dental College, Gulbarga,Gulbarga University Campus, Sedam Road, Gulbarga",BDS,All India,EWS,146555,146555,1
BDS Stray,"ESIC Dental College, Gulbarga,Gulbarga University Campus, Sedam Road, Gulbarga",BDS,All India,Open,74903,142533,2
BDS Stray,"ESIC Dental College, Gulbarga,Gulbarga University Campus, Sedam Road, Gulbarga",BDS,All India,SC,293110,319165,2
BDS Stray,"ESIC Dental College, Gulbarga,Gulbarga University Campus, Sedam Road, Gulbarga",BDS,All India,ST,634482,634482,1
BDS Stray,"ESIC Dental College, Gulbarga,Gulbarga University Campus, Sedam Road, Gulbarga",BDS,"Employees
State
Insurance
Scheme(ESI
)",SC,806531,806531,1
BDS Stray,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT),
110025",BDS,"Jamia
Muslim
Quota",Open,60423,60423,1
BDS Stray,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental
Sciences, Rohtak, Haryana, 124001",BDS,All India,Open,90125,96970,2
BDS Stray,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental
Sciences, Rohtak, Haryana, 124001",BDS,All India,ST,575858,575858,1
BDS Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa",BDS,All India,OBC,160912,160912,1
BDS Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa",BDS,All India,Open,134711,137985,2
BDS Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa",BDS,All India,ST,522985,522985,1
BDS Stray,"GOVT DEN COLL DENTAL WING PATIALA,Govt.Dental College and Hospital,Patiala,
Punjab, 147001",BDS,All India,OBC,153090,153090,1
BDS Stray,"GOVT DEN COLL DENTAL WING PATIALA,Govt.Dental College and Hospital,Patiala,
Punjab, 147001",BDS,All India,ST,618594,618594,1
